"LEA_STATE","LEA_STATE_NAME","NCESLEAID","LEA_NAME","SCHID","SCHOOL_NAME","NCESSCH","JJ","DISABILITY_CATEGORY","AM_M_7","AS_M_7","BL_M_7","HI_M_7","MU_M_7","PI_M_7","WH_M_7","AM_F_7","AS_F_7","BL_F_7","HI_F_7","MU_F_7","PI_F_7","WH_F_7","TOTAL_STUDENTS_REPORTED","LEP_M","NLEP_M","LEP_F","NLEP_F","CF_M","HH_M","PPPS_M","RC39_M","RC79TO40_M","RC80_M","RF_M","SS_M","CF_F","HH_F","PPPS_F","RC39_F","RC79TO40_F","RC80_F","RF_F","SS_F"
"SC","SOUTH CAROLINA","4503510","Spartanburg 02","00996","James H. Hendrix  Elementary","450351000000","No","TBI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503510","Spartanburg 02","01000","Boiling Springs High","450351000000","No","TBI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SC","SOUTH CAROLINA","4503510","Spartanburg 02","01002","Boiling Springs Middle","450351000000","No","TBI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SC","SOUTH CAROLINA","4503510","Spartanburg 02","01451","Chesnee Middle","450351000000","No","TBI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503600","Spartanburg 05","01022","James F. Byrnes High","450360000000","No","TBI",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SC","SOUTH CAROLINA","4503630","Spartanburg 06","01032","West View Elementary","450363000000","No","TBI",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SC","SOUTH CAROLINA","4503660","Spartanburg 07","01048","Mary H. Wright Elementary","450366000000","No","TBI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503660","Spartanburg 07","01052","Spartanburg High","450366000000","No","TBI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503750","Union 01","01088","Monarch Elementary","450375000000","No","TBI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503780","Williamsburg 01","01624","C. E. Murray Middle","450378000000","No","TBI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503810","York 01","01122","York Comprehensive High","450381000000","No","TBI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SC","SOUTH CAROLINA","4503840","York 02","01100","Oakridge Middle","450384000000","No","TBI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503840","York 02","01129","Clover High","450384000000","No","TBI",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SC","SOUTH CAROLINA","4503840","York 02","01672","Oakridge Elementary","450384000000","No","TBI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SC","SOUTH CAROLINA","4503870","York 03","01136","Lesslie Elementary","450387000000","No","TBI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503870","York 03","01516","Mount Holly Elementary","450387000000","No","TBI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503900","York 04","00062","Gold Hill Elementary","450390000000","No","TBI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
